-0.18310419 -1.30994964 -0.41128534
1.50301719 -0.74943781 -0.66612518
0.66114205 0.64059299 1.27895248
0.48350763 2.12136054 0.01032240
-0.55601102 -0.09222009 0.17785442
-1.26309729 0.89702272 -0.12749209
