24 24 21 19 16 15 15 13 12 12 12 11 11 11 11 12 12 12 13 14 15 17 19 19 
23 23 20 18 16 14 14 13 12 12 12 12 12 11 11 12 12 12 13 14 17 20 21 21 
21 21 21 18 16 14 13 13 12 11 11 11 11 11 11 11 12 13 13 14 16 18 21 21 
24 24 21 18 16 15 15 14 13 12 12 12 12 12 12 12 13 13 14 14 16 18 18 20 
24 24 22 20 18 16 16 15 14 14 13 13 13 11 12 11 12 12 12 15 16 18 21 21 
25 25 22 19 16 15 15 13 12 12 11 11 11 11 11 11 11 12 12 13 14 16 18 18 
23 23 21 18 17 15 15 14 13 13 12 12 12 12 12 12 13 13 14 15 17 19 21 21 
23 23 21 19 17 15 15 15 14 13 13 12 12 12 12 13 13 13 13 14 16 18 20 20 
25 25 23 21 19 17 17 15 14 13 13 13 13 12 12 12 12 12 13 13 14 15 17 17 
23 23 21 19 18 17 17 16 15 14 14 14 13 13 13 13 13 13 14 15 15 17 19 19 
24 24 21 18 16 14 14 13 12 11 11 11 11 10 10 10 11 11 11 12 12 14 15 15 
25 25 21 19 18 16 15 15 14 14 13 13 13 13 13 13 13 13 13 14 14 15 15 15 
23 23 21 18 16 15 15 13 12 12 12 11 11 11 11 12 12 13 13 14 15 17 19 19 
24 24 21 19 18 16 16 15 15 15 14 14 14 14 14 14 15 15 15 16 17 19 21 21 
24 24 20 18 15 14 14 14 12 11 10 10 10 10 10 10 11 11 11 13 14 16 19 19 
25 25 22 21 19 18 17 17 16 15 15 15 15 15 15 15 15 15 15 16 17 19 21 21 
23 23 21 18 16 14 13 13 12 12 11 11 11 11 11 11 12 13 13 14 15 17 20 20 
24 24 22 21 19 18 18 17 16 15 15 15 14 14 14 14 14 14 14 15 16 16 18 18 
23 23 20 18 16 15 15 14 13 12 11 11 11 11 11 10 11 11 11 12 13 14 16 16 
24 24 21 19 17 17 17 16 16 16 15 15 14 14 14 14 14 14 14 14 14 16 17 17 
22 22 20 17 15 14 14 12 11 10 10 10 10 10 10 10 10 10 11 12 13 14 16 16 
24 24 22 20 18 16 16 15 14 13 13 13 13 13 13 13 13 13 14 14 15 17 19 19 
24 24 20 18 16 15 15 13 12 11 11 11 11 10 11 11 11 11 12 13 15 17 20 20 
25 25 22 20 18 17 17 16 15 15 15 15 15 15 15 15 15 15 16 16 17 19 21 21 
25 25 22 19 17 16 16 14 13 12 11 11 11 11 11 11 12 12 12 13 14 16 16 19 
24 24 22 20 18 16 16 15 14 13 13 13 13 12 12 12 12 12 13 13 15 16 16 18 
25 25 23 20 18 17 17 16 15 15 14 13 13 13 13 12 13 13 13 13 14 16 17 17 
24 24 22 20 18 17 17 16 15 15 15 16 16 15 15 15 15 15 16 16 15 15 14 14 
24 24 20 18 15 14 14 12 11 10 10 10 10 10 10 10 11 11 11 12 13 15 17 17 
25 25 22 20 18 16 16 14 13 12 12 11 11 11 11 11 11 11 12 12 13 14 15 15 
23 23 20 18 16 15 15 14 14 13 13 13 13 13 13 13 13 13 14 15 16 17 18 18 
24 24 21 19 17 15 15 14 13 13 12 12 12 12 12 12 12 12 12 13 14 16 17 17 
23 23 20 18 16 15 15 14 13 12 12 12 12 12 12 12 13 13 13 15 16 18 20 20 
23 23 21 18 16 14 14 13 12 11 11 11 11 11 11 11 12 12 13 14 16 18 22 22 
25 25 22 20 18 16 16 15 12 12 13 13 13 12 10 14 15 15 16 16 16 18 19 19 
24 24 21 17 16 14 14 13 12 11 11 10 10 10 10 11 11 12 12 13 15 17 20 20 
23 23 20 19 17 16 16 15 14 14 13 13 13 13 13 13 14 14 14 15 17 19 21 21 
24 24 21 18 16 14 14 12 11 11 10 10 10 9 9 8 8 8 9 10 11 13 16 16 
22 22 20 18 16 14 14 13 12 12 11 11 11 11 11 11 12 12 13 14 15 18 20 20 
24 24 22 20 18 17 17 16 15 14 14 13 13 13 13 13 14 14 14 15 16 18 20 20 
24 24 21 19 17 15 15 14 13 12 11 11 11 11 11 11 11 11 12 13 15 16 19 19 
24 24 22 19 19 17 17 16 15 15 14 14 14 14 14 14 14 14 15 15 16 18 19 19 
22 22 19 17 15 14 14 12 11 10 10 10 10 10 10 10 10 10 11 13 14 16 19 19 
23 23 21 19 18 17 17 16 15 14 14 14 14 14 14 14 14 14 14 15 15 17 19 19 
25 25 22 20 18 16 16 15 14 13 13 12 12 12 11 11 11 11 11 12 13 14 14 15 
23 23 21 20 18 17 17 16 15 14 13 12 12 14 14 14 14 14 14 12 13 16 18 18 
23 23 20 18 16 14 14 13 12 12 11 11 11 11 11 11 11 11 12 13 13 15 15 17 
24 24 21 18 16 15 15 13 12 12 11 11 11 11 11 12 12 13 13 13 13 14 16 16 
25 25 23 21 19 17 17 16 15 14 14 14 14 13 13 13 14 14 14 14 15 16 18 18 
24 24 21 18 16 15 15 13 12 12 11 11 11 11 11 11 11 11 12 13 14 16 17 17 
25 25 22 20 18 16 16 15 14 13 13 13 13 13 13 13 13 13 13 14 15 17 18 18 
23 23 20 18 17 15 15 14 13 12 12 11 11 11 11 12 12 12 13 14 16 17 19 19 
22 22 20 18 17 16 16 15 14 14 14 13 13 13 14 14 14 15 15 16 17 19 22 22 
22 22 20 19 17 16 16 15 14 14 14 14 14 14 14 14 12 12 14 15 15 18 22 22 
23 23 21 18 17 16 16 13 13 12 11 11 11 13 13 15 17 19 19 22 26 30 34 34 
24 24 22 20 19 18 18 17 17 17 17 17 17 17 17 17 17 17 18 19 22 24 27 27 
25 25 22 19 17 13 13 12 12 10 10 11 11 12 12 13 14 14 15 16 18 20 20 23 
23 23 22 21 20 20 20 20 19 19 18 19 19 18 18 18 18 18 18 19 20 21 24 24 
24 24 21 19 17 16 16 15 14 14 12 12 12 12 10 10 11 11 13 13 18 21 25 25 
24 24 22 21 20 19 19 18 18 16 15 13 13 16 15 16 14 14 15 17 19 22 25 25 
25 25 22 20 17 16 16 15 14 14 14 13 13 12 12 11 13 13 13 16 19 21 29 29 
25 25 22 21 19 18 18 18 17 17 16 15 15 14 14 13 13 16 16 16 18 24 28 28 
25 25 22 20 17 15 15 15 15 15 16 16 16 16 16 17 17 17 18 18 20 22 24 24 
24 24 22 20 19 17 17 17 16 16 16 16 15 15 15 15 16 16 17 18 20 23 26 26 
23 23 21 19 17 17 17 16 16 15 13 14 14 12 12 13 14 14 16 21 24 28 32 32 
24 24 21 19 18 17 17 17 16 16 16 16 16 16 16 16 17 17 18 19 21 23 26 26 
23 23 21 20 18 17 17 17 16 16 16 16 16 15 15 14 15 15 16 17 19 24 26 26 
24 24 21 18 16 15 15 14 13 12 11 11 11 9 10 11 13 15 15 18 22 25 30 30 
25 25 22 20 18 17 17 16 15 14 13 13 13 11 12 13 14 15 15 20 22 26 30 30 
25 25 21 15 14 13 13 11 11 10 11 11 11 12 13 13 14 14 16 18 21 25 29 29 
24 24 21 20 19 18 18 17 17 16 16 16 16 16 15 15 15 15 16 17 18 23 27 27 
24 24 20 18 16 14 14 13 12 11 12 12 12 12 12 13 15 15 17 19 22 26 30 30 
25 25 24 23 21 20 20 20 19 19 18 18 18 18 18 17 17 18 18 19 19 21 25 25 
25 25 22 20 18 17 16 16 15 15 13 12 12 13 12 11 12 13 13 14 17 20 23 23 
24 24 23 22 20 19 19 19 18 15 16 15 15 15 14 16 17 17 17 21 24 28 31 31 
25 25 22 19 17 15 15 14 13 13 11 11 11 11 10 9 10 10 11 12 16 20 24 24 
25 25 23 22 21 21 21 20 20 20 19 18 18 18 18 17 17 17 18 19 20 21 24 24 
23 23 19 17 15 14 14 14 14 15 13 15 15 15 15 15 16 16 17 18 20 23 26 26 
25 25 23 21 19 18 17 17 17 14 15 17 17 17 16 16 13 13 13 15 17 20 20 20 
25 25 22 20 18 16 16 15 14 12 12 12 12 10 11 12 12 13 13 16 18 21 24 24 
24 24 21 18 17 15 15 14 13 13 11 12 12 13 13 14 16 18 18 20 24 28 33 39 
25 25 21 19 18 16 16 15 14 13 13 12 12 12 12 13 14 14 17 20 23 26 30 30 
23 23 21 18 16 15 15 15 14 14 14 14 14 14 15 15 16 16 18 20 23 26 26 29 
25 25 23 21 19 18 18 18 17 16 16 16 14 14 13 15 15 15 16 16 23 26 30 30 
25 25 21 16 15 13 13 12 11 12 11 11 11 13 13 14 15 16 16 19 22 27 31 31 
24 24 22 20 19 18 18 17 17 17 16 16 16 16 16 17 16 16 18 19 21 23 29 29 
25 25 22 19 16 15 15 12 12 10 10 9 9 10 11 12 14 16 16 100 36 26 30 30 
23 23 21 20 19 18 18 17 17 16 16 14 14 14 14 14 15 15 18 19 24 29 33 33 
24 24 21 17 16 15 15 10 15 15 15 13 13 12 13 12 15 15 17 19 23 27 32 32 
24 24 22 20 20 18 18 18 18 18 18 18 17 17 17 16 17 17 18 20 22 26 29 29 
24 24 21 19 18 17 17 16 15 15 14 14 14 15 14 15 16 16 17 19 21 24 28 28 
24 24 21 19 16 15 15 14 14 13 15 16 16 15 16 16 19 19 20 22 25 28 32 32 
22 22 21 18 16 15 15 14 14 14 14 14 14 13 12 13 14 14 14 16 20 23 26 26 
21 21 18 16 14 13 13 14 14 14 15 16 16 16 16 17 18 18 19 21 24 27 31 31 
25 25 22 19 17 15 15 14 13 13 13 13 13 12 12 12 13 13 15 16 17 21 24 24 
24 24 22 20 18 17 17 16 15 14 13 16 16 15 14 15 16 18 18 19 23 27 31 35 
23 23 20 18 16 15 15 14 13 13 13 13 13 12 11 12 13 13 13 15 18 23 25 25 
25 25 22 20 19 18 18 17 16 14 14 14 14 13 13 15 16 18 18 21 24 27 31 31 
23 23 20 18 16 14 14 14 13 13 13 11 11 11 10 11 11 11 15 16 21 26 30 30 
24 24 22 21 20 20 20 20 20 20 20 20 20 20 19 17 19 19 21 23 28 32 36 36 
25 25 22 20 17 16 16 14 14 12 12 12 12 10 11 12 13 13 14 18 21 25 28 28 
25 25 23 21 19 18 18 17 16 16 15 15 15 15 15 15 15 15 16 17 19 22 25 25 
25 25 22 20 19 17 17 16 16 15 15 15 15 15 14 14 15 16 16 17 18 21 23 23 
25 25 22 19 17 15 15 13 12 11 11 10 10 12 12 13 15 15 17 19 23 27 32 32 
23 23 20 18 16 15 15 14 13 12 11 11 11 13 13 16 17 17 20 23 27 31 35 35 
25 25 22 20 19 17 17 17 16 16 16 16 16 15 15 15 15 15 16 17 19 24 27 27 
25 25 22 20 17 16 16 14 14 13 13 13 13 13 11 11 12 12 14 15 19 21 26 26 
25 25 22 20 19 18 18 17 17 15 15 14 14 13 12 14 15 15 16 19 21 23 26 26 
25 25 22 20 19 17 17 16 15 14 15 15 15 15 14 14 15 15 15 17 19 21 21 24 
25 25 21 17 16 14 14 13 13 14 14 14 14 16 17 17 17 18 18 19 20 22 25 25 
25 25 22 21 19 18 18 17 17 16 16 16 16 15 15 15 16 16 16 17 17 19 21 21 
24 24 22 21 20 19 19 18 18 17 17 16 16 17 16 16 16 16 15 18 20 21 22 22 
22 22 19 17 16 14 14 13 13 11 11 12 12 13 13 15 16 17 17 19 21 24 28 32 
23 23 20 18 15 14 14 14 15 15 16 16 16 16 16 17 17 18 18 18 19 21 23 25 
25 25 22 20 19 18 18 17 17 17 16 16 16 16 16 16 16 16 16 17 18 20 22 22 
25 25 21 19 17 17 16 15 14 15 15 15 15 15 15 15 15 15 16 17 18 20 22 22 
24 24 21 20 18 17 17 17 17 17 16 14 14 15 15 13 14 14 16 17 18 25 28 28 
24 24 19 18 16 14 14 12 14 14 16 16 16 16 16 16 17 17 18 19 21 24 26 26 
23 23 20 18 16 16 16 14 14 13 11 12 12 13 14 14 17 17 19 22 25 29 32 32 
25 25 22 21 19 18 18 17 16 16 15 15 15 15 15 16 16 16 17 18 20 23 26 26 
23 23 21 18 17 16 16 15 13 13 12 11 11 11 13 13 16 16 19 22 25 29 34 34 
22 22 19 17 16 14 14 14 13 12 12 10 10 10 10 12 13 18 18 22 26 31 36 39 
25 25 24 23 22 21 21 21 21 21 21 21 21 21 21 21 21 21 18 22 24 27 31 31 
25 25 22 20 18 16 16 15 15 15 14 14 14 14 15 15 16 17 17 19 21 24 28 28 
22 22 20 18 16 16 16 15 15 15 16 16 16 16 17 17 18 18 19 21 23 26 29 29 
23 23 21 18 16 15 15 13 12 12 10 10 10 11 12 13 15 15 17 20 23 27 32 32 
25 25 23 20 19 17 17 17 16 14 14 13 13 14 14 15 15 18 18 20 22 25 29 29 
23 23 21 18 16 15 15 15 14 12 13 12 12 11 11 13 14 14 17 22 26 30 34 34 
23 23 21 19 18 17 17 16 16 16 14 14 14 14 15 15 16 16 16 18 21 27 32 32 
24 24 21 18 17 15 15 14 13 12 12 11 11 12 13 13 15 17 17 20 24 29 33 33 
24 24 22 20 19 18 18 17 14 15 14 15 15 15 13 13 14 14 17 17 22 26 32 32 
24 24 21 19 18 17 17 16 15 14 14 14 12 12 13 15 15 15 18 20 23 26 29 29 
23 23 20 18 17 16 16 15 14 14 13 12 12 11 13 13 14 14 18 20 23 26 29 29 
25 25 23 21 19 18 18 17 15 14 14 15 15 15 14 15 15 15 15 17 18 19 24 24 
25 25 22 19 18 17 17 16 15 15 14 14 14 14 14 14 14 13 13 14 15 18 20 20 
23 23 21 18 17 17 17 15 15 13 14 14 14 14 16 17 18 18 18 20 22 26 30 30 
24 24 22 20 18 16 16 15 15 15 14 14 14 14 14 14 14 14 14 15 17 22 26 26 
22 22 19 16 14 14 14 12 13 12 12 13 13 14 15 16 17 17 19 22 26 30 34 34 
25 25 22 20 19 18 18 17 16 16 15 14 14 14 13 13 15 15 16 17 22 25 29 29 
